,Country Name,Indicator Name,Year,Value
22571,Sub-Saharan Africa (excluding high income),Time required to start a business (days),1967,
22572,Sub-Saharan Africa (IDA & IBRD countries),"Agriculture, value added (% of GDP)",1967,
22573,Sub-Saharan Africa (IDA & IBRD countries),CO2 emissions (metric tons per capita),1967,0.68357228519
22574,Sub-Saharan Africa (IDA & IBRD countries),Domestic credit provided by financial sector (% of GDP),1967,41.6666641217
22575,Sub-Saharan Africa (IDA & IBRD countries),Electric power consumption (kWh per capita),1967,
22576,Sub-Saharan Africa (IDA & IBRD countries),Energy use (kg of oil equivalent per capita),1967,
22577,Sub-Saharan Africa (IDA & IBRD countries),Exports of goods and services (% of GDP),1967,20.5521946003
22578,Sub-Saharan Africa (IDA & IBRD countries),"Fertility rate, total (births per woman)",1967,6.68183930409
22579,Sub-Saharan Africa (IDA & IBRD countries),GDP growth (annual %),1967,-0.35924763686
22580,Sub-Saharan Africa (IDA & IBRD countries),"GNI per capita, PPP (current international $)",1967,
22581,Sub-Saharan Africa (IDA & IBRD countries),"Gross enrollment ratio, primary, both sexes (%)",1967,
22582,Sub-Saharan Africa (IDA & IBRD countries),"Gross enrolment ratio, secondary, both sexes (%)",1967,
22583,Sub-Saharan Africa (IDA & IBRD countries),High-technology exports (% of manufactured exports),1967,
22584,Sub-Saharan Africa (IDA & IBRD countries),Imports of goods and services (% of GDP),1967,23.2373998547
22585,Sub-Saharan Africa (IDA & IBRD countries),Income share held by lowest 20%,1967,
22586,Sub-Saharan Africa (IDA & IBRD countries),"Industry, value added (% of GDP)",1967,
22587,Sub-Saharan Africa (IDA & IBRD countries),"Inflation, GDP deflator (annual %)",1967,1.22775183423
22588,Sub-Saharan Africa (IDA & IBRD countries),Internet users (per 100 people),1967,
22589,Sub-Saharan Africa (IDA & IBRD countries),"Life expectancy at birth, total (years)",1967,43.0700643627
22590,Sub-Saharan Africa (IDA & IBRD countries),Military expenditure (% of GDP),1967,
22591,Sub-Saharan Africa (IDA & IBRD countries),Mobile cellular subscriptions (per 100 people),1967,
22592,Sub-Saharan Africa (IDA & IBRD countries),Net lending (+) / net borrowing (-) (% of GDP),1967,
22593,Sub-Saharan Africa (IDA & IBRD countries),Population density (people per sq. km of land area),1967,11.457866735
22594,Sub-Saharan Africa (IDA & IBRD countries),"Prevalence of HIV, total (% of population ages 15-49)",1967,
22595,Sub-Saharan Africa (IDA & IBRD countries),"Revenue, excluding grants (% of GDP)",1967,
22596,Sub-Saharan Africa (IDA & IBRD countries),"Services, etc., value added (% of GDP)",1967,
22597,Sub-Saharan Africa (IDA & IBRD countries),Tax revenue (% of GDP),1967,
22598,Sub-Saharan Africa (IDA & IBRD countries),Time required to start a business (days),1967,
22599,Upper middle income,"Agriculture, value added (% of GDP)",1967,28.9288275117
22600,Upper middle income,CO2 emissions (metric tons per capita),1967,1.41942344901
22601,Upper middle income,Domestic credit provided by financial sector (% of GDP),1967,
22602,Upper middle income,Electric power consumption (kWh per capita),1967,
22603,Upper middle income,Energy use (kg of oil equivalent per capita),1967,
22604,Upper middle income,Exports of goods and services (% of GDP),1967,7.92771437991
22605,Upper middle income,"Fertility rate, total (births per woman)",1967,5.55290556003
22606,Upper middle income,GDP growth (annual %),1967,4.29829877838
22607,Upper middle income,"GNI per capita, PPP (current international $)",1967,
22608,Upper middle income,"Gross enrollment ratio, primary, both sexes (%)",1967,
22609,Upper middle income,"Gross enrolment ratio, secondary, both sexes (%)",1967,
22610,Upper middle income,High-technology exports (% of manufactured exports),1967,
22611,Upper middle income,Imports of goods and services (% of GDP),1967,7.86704778032
22612,Upper middle income,Income share held by lowest 20%,1967,
22613,Upper middle income,"Industry, value added (% of GDP)",1967,32.7980231142
22614,Upper middle income,"Inflation, GDP deflator (annual %)",1967,
22615,Upper middle income,Internet users (per 100 people),1967,
22616,Upper middle income,"Life expectancy at birth, total (years)",1967,56.447874889
22617,Upper middle income,Military expenditure (% of GDP),1967,
22618,Upper middle income,Mobile cellular subscriptions (per 100 people),1967,
22619,Upper middle income,Net lending (+) / net borrowing (-) (% of GDP),1967,
22620,Upper middle income,Population density (people per sq. km of land area),1967,22.6051379068
22621,Upper middle income,"Prevalence of HIV, total (% of population ages 15-49)",1967,
22622,Upper middle income,"Revenue, excluding grants (% of GDP)",1967,
22623,Upper middle income,"Services, etc., value added (% of GDP)",1967,37.6222331495
22624,Upper middle income,Tax revenue (% of GDP),1967,
22625,Upper middle income,Time required to start a business (days),1967,
22626,World,"Agriculture, value added (% of GDP)",1967,
22627,World,CO2 emissions (metric tons per capita),1967,3.57223399543
22628,World,Domestic credit provided by financial sector (% of GDP),1967,81.2089377926
22629,World,Electric power consumption (kWh per capita),1967,
22630,World,Energy use (kg of oil equivalent per capita),1967,
22631,World,Exports of goods and services (% of GDP),1967,12.0416380328
22632,World,"Fertility rate, total (births per woman)",1967,4.97835344631
22633,World,GDP growth (annual %),1967,4.38778153609
22634,World,"GNI per capita, PPP (current international $)",1967,
22635,World,"Gross enrollment ratio, primary, both sexes (%)",1967,
22636,World,"Gross enrolment ratio, secondary, both sexes (%)",1967,
22637,World,High-technology exports (% of manufactured exports),1967,
22638,World,Imports of goods and services (% of GDP),1967,12.5098956582
22639,World,Income share held by lowest 20%,1967,
22640,World,"Industry, value added (% of GDP)",1967,
22641,World,"Inflation, GDP deflator (annual %)",1967,
22642,World,Internet users (per 100 people),1967,
22643,World,"Life expectancy at birth, total (years)",1967,56.7345649354
22644,World,Military expenditure (% of GDP),1967,
22645,World,Mobile cellular subscriptions (per 100 people),1967,
22646,World,Net lending (+) / net borrowing (-) (% of GDP),1967,
22647,World,Population density (people per sq. km of land area),1967,26.7137264523
22648,World,"Prevalence of HIV, total (% of population ages 15-49)",1967,
22649,World,"Revenue, excluding grants (% of GDP)",1967,
22650,World,"Services, etc., value added (% of GDP)",1967,
22651,World,Tax revenue (% of GDP),1967,
22652,World,Time required to start a business (days),1967,
22653,Afghanistan,"Agriculture, value added (% of GDP)",1967,
22654,Afghanistan,CO2 emissions (metric tons per capita),1967,0.123782381421
22655,Afghanistan,Domestic credit provided by financial sector (% of GDP),1967,9.91766218211
22656,Afghanistan,Electric power consumption (kWh per capita),1967,
22657,Afghanistan,Energy use (kg of oil equivalent per capita),1967,
22658,Afghanistan,Exports of goods and services (% of GDP),1967,6.77290842315
22659,Afghanistan,"Fertility rate, total (births per woman)",1967,7.45
22660,Afghanistan,GDP growth (annual %),1967,
22661,Afghanistan,"GNI per capita, PPP (current international $)",1967,
22662,Afghanistan,"Gross enrollment ratio, primary, both sexes (%)",1967,
22663,Afghanistan,"Gross enrolment ratio, secondary, both sexes (%)",1967,
22664,Afghanistan,High-technology exports (% of manufactured exports),1967,
22665,Afghanistan,Imports of goods and services (% of GDP),1967,14.2098270385
22666,Afghanistan,Income share held by lowest 20%,1967,
22667,Afghanistan,"Industry, value added (% of GDP)",1967,
22668,Afghanistan,"Inflation, GDP deflator (annual %)",1967,
22669,Afghanistan,Internet users (per 100 people),1967,
22670,Afghanistan,"Life expectancy at birth, total (years)",1967,35.3894146341
22671,Afghanistan,Military expenditure (% of GDP),1967,
22672,Afghanistan,Mobile cellular subscriptions (per 100 people),1967,
22673,Afghanistan,Net lending (+) / net borrowing (-) (% of GDP),1967,
22674,Afghanistan,Population density (people per sq. km of land area),1967,15.8818123334
22675,Afghanistan,"Prevalence of HIV, total (% of population ages 15-49)",1967,
22676,Afghanistan,"Revenue, excluding grants (% of GDP)",1967,
22677,Afghanistan,"Services, etc., value added (% of GDP)",1967,
22678,Afghanistan,Tax revenue (% of GDP),1967,
22679,Afghanistan,Time required to start a business (days),1967,
22680,Albania,"Agriculture, value added (% of GDP)",1967,
22681,Albania,CO2 emissions (metric tons per capita),1967,1.36374630011
22682,Albania,Domestic credit provided by financial sector (% of GDP),1967,
22683,Albania,Electric power consumption (kWh per capita),1967,
22684,Albania,Energy use (kg of oil equivalent per capita),1967,
22685,Albania,Exports of goods and services (% of GDP),1967,
22686,Albania,"Fertility rate, total (births per woman)",1967,5.394
22687,Albania,GDP growth (annual %),1967,
22688,Albania,"GNI per capita, PPP (current international $)",1967,
22689,Albania,"Gross enrollment ratio, primary, both sexes (%)",1967,
22690,Albania,"Gross enrolment ratio, secondary, both sexes (%)",1967,
22691,Albania,High-technology exports (% of manufactured exports),1967,
22692,Albania,Imports of goods and services (% of GDP),1967,
22693,Albania,Income share held by lowest 20%,1967,
22694,Albania,"Industry, value added (% of GDP)",1967,
22695,Albania,"Inflation, GDP deflator (annual %)",1967,
22696,Albania,Internet users (per 100 people),1967,
22697,Albania,"Life expectancy at birth, total (years)",1967,66.2872195122
22698,Albania,Military expenditure (% of GDP),1967,
22699,Albania,Mobile cellular subscriptions (per 100 people),1967,
22700,Albania,Net lending (+) / net borrowing (-) (% of GDP),1967,
22701,Albania,Population density (people per sq. km of land area),1967,71.7371532847
22702,Albania,"Prevalence of HIV, total (% of population ages 15-49)",1967,
22703,Albania,"Revenue, excluding grants (% of GDP)",1967,
22704,Albania,"Services, etc., value added (% of GDP)",1967,
22705,Albania,Tax revenue (% of GDP),1967,
22706,Albania,Time required to start a business (days),1967,
22707,Algeria,"Agriculture, value added (% of GDP)",1967,10.3306656723
22708,Algeria,CO2 emissions (metric tons per capita),1967,0.632118426889
22709,Algeria,Domestic credit provided by financial sector (% of GDP),1967,27.977088327
22710,Algeria,Electric power consumption (kWh per capita),1967,
22711,Algeria,Energy use (kg of oil equivalent per capita),1967,
22712,Algeria,Exports of goods and services (% of GDP),1967,23.4344167687
22713,Algeria,"Fertility rate, total (births per woman)",1967,7.672
22714,Algeria,GDP growth (annual %),1967,9.45296255852
22715,Algeria,"GNI per capita, PPP (current international $)",1967,
22716,Algeria,"Gross enrollment ratio, primary, both sexes (%)",1967,
22717,Algeria,"Gross enrolment ratio, secondary, both sexes (%)",1967,
22718,Algeria,High-technology exports (% of manufactured exports),1967,
22719,Algeria,Imports of goods and services (% of GDP),1967,21.631769325
22720,Algeria,Income share held by lowest 20%,1967,
22721,Algeria,"Industry, value added (% of GDP)",1967,42.3858893638
22722,Algeria,"Inflation, GDP deflator (annual %)",1967,1.31204102269
22723,Algeria,Internet users (per 100 people),1967,
22724,Algeria,"Life expectancy at birth, total (years)",1967,49.1875121951
22725,Algeria,Military expenditure (% of GDP),1967,
22726,Algeria,Mobile cellular subscriptions (per 100 people),1967,
22727,Algeria,Net lending (+) / net borrowing (-) (% of GDP),1967,
22728,Algeria,Population density (people per sq. km of land area),1967,5.60690797484
22729,Algeria,"Prevalence of HIV, total (% of population ages 15-49)",1967,
22730,Algeria,"Revenue, excluding grants (% of GDP)",1967,
22731,Algeria,"Services, etc., value added (% of GDP)",1967,47.2834497568
22732,Algeria,Tax revenue (% of GDP),1967,
22733,Algeria,Time required to start a business (days),1967,
22734,American Samoa,"Agriculture, value added (% of GDP)",1967,
22735,American Samoa,CO2 emissions (metric tons per capita),1967,
22736,American Samoa,Domestic credit provided by financial sector (% of GDP),1967,
